 00/00/01                      100.0  0    0 0                                                                                                                                                                                                                                                             
BUS DATA FOLLOWS                   43 ITEMS
   1 BUS-1   100   1  1  3 1.136 0.     0.       0.        724.2733253.8724 100.    1.136  999900 -99990    0.      0.        0                                                                                                                                                                            
   2 BUS-2   100   1  1    1.083 -11.08 0.       0.        0.      0.       100.    1.       0.     0.     -0.001   1.4441    0                                                                                                                                                                            
   3 BUS-3   100   1  1    1.121 -15.45 16.      12.       0.      0.       100.    1.       0.     0.      0.      0.301     0                                                                                                                                                                            
   4 BUS-4   100   1  1    1.083 -14.2  0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.271     0                                                                                                                                                                            
   5 BUS-5   100   1  1    1.08  -11.22 53.      40.       0.      0.       100.    1.       0.     0.      0.     -1.519     0                                                                                                                                                                            
   6 BUS-6   100   1  1    1.082 -11.43 0.       0.        0.      0.       100.    1.       0.     0.      0.      0.063     0                                                                                                                                                                            
   7 BUS-7   100   1  1    1.092 -14.87 160.     120.      0.      0.       100.    1.       0.     0.      0.      1.277     0                                                                                                                                                                            
   8 BUS-8   100   1  1    1.101 -13.6  0.       0.        0.      0.       100.    1.       0.     0.      0.      0.62      0                                                                                                                                                                            
   9 BUS-9   100   1  1    1.099 -13.62 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.129     0                                                                                                                                                                            
  10 BUS-10  100   1  1    1.102 -13.76 0.       0.        0.      0.       100.    1.       0.     0.      0.      0.058     0                                                                                                                                                                            
  11 BUS-11  100   1  1    1.102 -13.76 0.       0.        0.      0.       100.    1.       0.     0.      0.      0.        0                                                                                                                                                                            
  12 BUS-12  100   1  1    1.094 -15.07 80.      60.       0.      0.       100.    1.       0.     0.      0.      0.638     0                                                                                                                                                                            
  13 BUS-13  100   1  1    1.085 -14.16 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.18      0                                                                                                                                                                            
  14 BUS-14  100   1  1    1.058 -14.24 80.      60.       0.      0.       100.    1.       0.     0.      0.      0.385     0                                                                                                                                                                            
  15 BUS-15  100   1  1    1.079 -11.32 0.       0.        0.      0.       100.    1.       0.     0.     -0.001  -1.018     0                                                                                                                                                                            
  16 BUS-16  100   1  1    1.073 -17.16 64.      48.       0.      0.       100.    1.       0.     0.      0.      0.22      0                                                                                                                                                                            
  17 BUS-17  100   1  1    1.102 -13.76 0.       0.        0.      0.       100.    1.       0.     0.      0.      0.        0                                                                                                                                                                            
  18 BUS-18  100   1  1    1.113 -16.05 24.      18.       0.      0.       100.    1.       0.     0.      0.      0.301     0                                                                                                                                                                            
  19 BUS-19  100   1  1    1.088 -15.84 0.       0.        0.      0.       100.    1.       0.     0.      0.      0.671     0                                                                                                                                                                            
  20 BUS-20  100   1  1    1.094 -14.02 88.      66.       0.      0.       100.    1.       0.     0.      0.      0.789     0                                                                                                                                                                            
  21 BUS-21  100   1  1    1.095 -13.75 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.719     0                                                                                                                                                                            
  22 BUS-22  100   1  1    1.085 -15.89 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.453     0                                                                                                                                                                            
  23 BUS-23  100   1  1    1.1   -13.67 0.       0.        0.      0.       100.    1.       0.     0.      0.1     0.141     0                                                                                                                                                                            
  24 BUS-24  100   1  1    1.132 -16.94 64.      48.       0.      0.       100.    1.       0.     0.      0.      0.695     0                                                                                                                                                                            
  25 BUS-25  100   1  1    1.092 -13.93 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.327     0                                                                                                                                                                            
  26 BUS-26  100   1  1    1.074 -20.26 80.      60.       0.      0.       100.    1.       0.     0.      0.      0.451     0                                                                                                                                                                            
  27 BUS-27  100   1  1    1.125 -15.58 32.      24.       0.      0.       100.    1.       0.     0.      0.      0.451     0                                                                                                                                                                            
  28 BUS-28  100   1  1    1.076 -11.47 0.       0.        0.      0.       100.    1.       0.     0.     -0.001   0.302     0                                                                                                                                                                            
  29 BUS-29  100   1  1    1.099 -13.69 0.       0.        0.      0.       100.    1.       0.     0.      0.1     0.557     0                                                                                                                                                                            
  30 BUS-30  100   1  1    1.134 -12.76 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.251     0                                                                                                                                                                            
  31 BUS-31  100   1  1    1.116 -2.388 0.       0.        116.    52.      100.    1.     999900 -99990    0.      0.        0                                                                                                                                                                            
  32 BUS-32  100   1  1    1.201 -8.797 0.       0.        290.    257.     100.    1.     999900 -99990    0.      0.        0                                                                                                                                                                            
  33 BUS-33  100   1  1    1.238 -15.44 0.       0.        28.5    30.      100.    1.     999900 -99990    0.      0.        0                                                                                                                                                                            
  34 BUS-34  100   1  1    1.086 -18.84 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.513     0                                                                                                                                                                            
  35 BUS-35  100   1  1    1.238 -15.12 0.       0.        58.     56.      100.    1.     999900 -99990    0.      0.        0                                                                                                                                                                            
  36 BUS-36  100   1  1    1.177 -18.91 0.5      -3.       0.      0.       100.    1.       0.     0.      0.      0.        0                                                                                                                                                                            
  37 BUS-37  100   1  1    1.083 -6.609 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.415     0                                                                                                                                                                            
  38 BUS-38  100   1  1    1.168 -18.84 144.     102.      0.      0.       100.    1.       0.     0.      0.      0.788     0                                                                                                                                                                            
  39 BUS-39  100   1  1    1.072 -11.59 0.       0.        0.      0.       100.    1.       0.     0.      0.      0.146     0                                                                                                                                                                            
  40 BUS-40  100   1  1    1.13  -12.91 0.       0.        0.      0.       100.    1.       0.     0.      0.     -1.668     0                                                                                                                                                                            
  41 BUS-41  100   1  1    1.051 -14.3  80.      30.       0.      0.       100.    1.       0.     0.      0.      0.        0                                                                                                                                                                            
  42 BUS-42  100   1  1    1.144 -17.5  224.     168.      0.      0.       100.    1.       0.     0.      0.      1.622     0                                                                                                                                                                            
  43 BUS-43  100   1  1    1.07  -11.61 0.       0.        0.      0.       100.    1.       0.     0.      0.     -0.374     0                                                                                                                                                                            
-999
BRANCH DATA FOLLOWS                   42 ITEMS
   1    2  1  1      0.        0.03267     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   2    5  1  1      0.00033   0.00104     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   2    6  1  1      0.00267   0.0084      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   2   15  1  1      0.00054   0.0017      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   3    4  1  1      0.        0.16625     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   4   13  1  1      0.00795   0.00815     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   5    7  1  1      0.        0.047       0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   5    8  1  1      0.        0.04875     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   6   12  1  1      0.        0.094       0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   8    9  1  1      0.00169   0.00173     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   8   23  1  1      0.00299   0.00305     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   9   10  1  1      0.0405    0.0415      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
   9   16  1  1      0.        0.11369     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  10   11  1  1      0.        0.35002     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  10   17  1  1      0.        0.17501     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  13   18  1  1      0.        0.16625     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  13   25  1  1      0.0158    0.0161      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  14   43  1  1      0.        0.06494     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  15   19  1  1      0.        0.11562     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  15   20  1  1      0.        0.06333     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  15   28  1  1      0.00109   0.00228     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  19   22  1  1      0.00162   0.00269     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  21   24  1  1      0.        0.10791     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  21   29  1  1      0.00363   0.00465     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  22   26  1  1      0.        0.11083     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  23   29  1  1      0.00309   0.00317     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  25   27  1  1      0.        0.11083     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  25   29  1  1      0.0075    0.0088      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  28   39  1  1      0.0019    0.0024      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  29   30  1  1      0.        0.26553     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  29   37  1  1      0.        0.12666     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  30   32  1  1      0.        0.0325      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  30   38  1  1      0.        0.24207     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  30   40  1  1      0.0005    0.00193     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  31   37  1  1      0.        0.0767      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  33   38  1  1      0.        0.3012      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  34   38  1  1      0.        0.14594     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  35   38  1  1      0.        0.16181     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  36   38  1  1      0.        0.36996     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  39   41  1  1      0.        0.0666      0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  39   43  1  1      0.00124   0.00157     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
  40   42  1  1      0.        0.04625     0.     0    0     0      0    0  0      0      0      0       0      0      0                                                                                                                                                                                   
-999
LOSS ZONES FOLLOWS   0 ITEMS
-99
INTERCHANGE DATA FOLLOWS      0 ITEMS
-9
TIE LINES FOLLOWS             0 ITEMS
-999
END OF DATA
