**** Solved  case ****
RES_V  BUS-2             1.048955   -7.011066  1
RES_V  BUS-1             1.047543   -9.570692  1
RES_V  BUS-39            1.030000  -11.108248  1
RES_V  BUS-3             1.030421   -9.858088  1
RES_V  BUS-25            1.057520   -5.649257  1
RES_V  BUS-4             1.003808  -10.654596  1
RES_V  BUS-18            1.031295   -9.615589  1
RES_V  BUS-5             1.005019   -9.468708  1
RES_V  BUS-14            1.011731   -8.764757  1
RES_V  BUS-6             1.007365   -8.766818  1
RES_V  BUS-8             0.995726  -11.476233  1
RES_V  BUS-7             0.996697  -10.970221  1
RES_V  BUS-11            1.012530   -7.195225  1
RES_V  BUS-9             1.028092  -11.299673  1
RES_V  BUS-10            1.017024   -6.381591  1
RES_V  BUS-13            1.014192   -7.095897  1
RES_V  BUS-15            1.015785   -9.180729  1
RES_V  BUS-16            1.032254   -7.776587  1
RES_V  BUS-17            1.033955   -8.774815  1
RES_V  BUS-19            1.050009   -3.152466  1
RES_V  BUS-21            1.032098   -5.371018  1
RES_V  BUS-24            1.037749   -7.656975  1
RES_V  BUS-27            1.037948   -8.917281  1
RES_V  BUS-22            1.049976   -0.923904  1
RES_V  BUS-23            1.044976   -1.122123  1
RES_V  BUS-26            1.052155   -6.905794  1
RES_V  BUS-28            1.050164   -3.394191  1
RES_V  BUS-29            1.049971   -0.635075  1
RES_V  BUS-12            1.000001   -7.210633  1
RES_V  BUS-31            0.982000    0.000000  1
RES_V  BUS-32            0.983100    1.615496  1
RES_V  BUS-33            0.997200    2.064656  1
RES_V  BUS-34            1.012300    0.626284  1
RES_V  BUS-20            0.990957   -4.563901  1
RES_V  BUS-35            1.049300    4.036987  1
RES_V  BUS-36            1.063500    6.729541  1
RES_V  BUS-37            1.027800    1.135481  1
RES_V  BUS-30            1.047500   -4.591803  1
RES_V  BUS-38            1.026500    6.428184  1
RES_MAC  MBUS-30         BUS-30            250.00000  144.91931   1
RES_MAC  MBUS-31         BUS-31            572.83499  207.03623   1
RES_MAC  MBUS-32         BUS-32            650.00000  205.73090   1
RES_MAC  MBUS-33         BUS-33            632.00000  108.93531   1
RES_MAC  MBUS-34         BUS-34            508.00000  166.98611   1
RES_MAC  MBUS-35         BUS-35            650.00000  211.11170   1
RES_MAC  MBUS-36         BUS-36            560.00000  100.43743   1
RES_MAC  MBUS-37         BUS-37            540.00000    0.64734   1
RES_MAC  MBUS-38         BUS-38            830.00000   22.65885   1
RES_MAC  MBUS-39         BUS-39           1000.00000   87.88261   1
