**** Solved  case ****
RES_V  bus-2             0.971393   11.512618  1
RES_V  bus-1             0.955000   10.972810  1
RES_V  bus-3             0.967692   11.856260  1
RES_V  bus-5             1.001985   16.019249  1
RES_V  bus-4             0.998000   15.574160  1
RES_V  bus-6             0.990000   13.291942  1
RES_V  bus-7             0.989328   12.847408  1
RES_V  bus-9             1.042918   28.294760  1
RES_V  bus-8             1.015000   21.040655  1
RES_V  bus-10            1.050000   35.875669  1
RES_V  bus-11            0.985089   13.005871  1
RES_V  bus-12            0.990000   12.488982  1
RES_V  bus-13            0.968302   11.629818  1
RES_V  bus-14            0.983591   11.771529  1
RES_V  bus-15            0.970000   11.474217  1
RES_V  bus-16            0.983897   12.187409  1
RES_V  bus-17            0.995089   13.995292  1
RES_V  bus-18            0.973000   11.780862  1
RES_V  bus-19            0.962000   11.314718  1
RES_V  bus-20            0.956934   12.191074  1
RES_V  bus-21            0.957725   13.778057  1
RES_V  bus-22            0.969019   16.331707  1
RES_V  bus-23            0.999469   21.248774  1
RES_V  bus-24            0.992000   21.113940  1
RES_V  bus-25            1.050000   28.179909  1
RES_V  bus-26            1.015000   29.960266  1
RES_V  bus-27            0.968000   15.604509  1
RES_V  bus-28            0.961568   13.878942  1
RES_V  bus-29            0.963216   12.885490  1
RES_V  bus-30            0.985333   19.033824  1
RES_V  bus-31            0.967000   13.001969  1
RES_V  bus-32            0.963000   15.060711  1
RES_V  bus-33            0.970934   10.853843  1
RES_V  bus-34            0.984000   11.511487  1
RES_V  bus-36            0.980000   11.055582  1
RES_V  bus-35            0.980452   11.055120  1
RES_V  bus-37            0.990661   11.966749  1
RES_V  bus-38            0.961286   17.107660  1
RES_V  bus-39            0.969961    8.576654  1
RES_V  bus-40            0.970000    7.495576  1
RES_V  bus-41            0.966832    7.051621  1
RES_V  bus-42            0.985000    8.652961  1
RES_V  bus-44            0.984436   13.943350  1
RES_V  bus-43            0.977121   11.460430  1
RES_V  bus-45            0.986383   15.772654  1
RES_V  bus-46            1.005000   18.575803  1
RES_V  bus-47            1.017052   20.799196  1
RES_V  bus-48            1.020633   20.018573  1
RES_V  bus-49            1.025000   21.021684  1
RES_V  bus-50            1.001083   18.982925  1
RES_V  bus-51            0.966877   16.364253  1
RES_V  bus-52            0.956818   15.410922  1
RES_V  bus-53            0.945983   14.436219  1
RES_V  bus-54            0.955000   15.348123  1
RES_V  bus-55            0.952000   15.058287  1
RES_V  bus-56            0.954000   15.244941  1
RES_V  bus-57            0.970583   16.449301  1
RES_V  bus-58            0.959039   15.592555  1
RES_V  bus-59            0.985000   19.448536  1
RES_V  bus-60            0.993156   23.230191  1
RES_V  bus-61            0.995000   24.121556  1
RES_V  bus-62            0.998000   23.504904  1
RES_V  bus-63            0.968737   22.827479  1
RES_V  bus-64            0.983739   24.593432  1
RES_V  bus-65            1.005000   27.719174  1
RES_V  bus-66            1.050000   27.558749  1
RES_V  bus-67            1.019682   24.919037  1
RES_V  bus-68            1.003249   27.597903  1
RES_V  bus-69            1.035000   30.000070  1
RES_V  bus-70            0.984000   22.617991  1
RES_V  bus-71            0.986845   22.206973  1
RES_V  bus-72            0.980000   21.108632  1
RES_V  bus-73            0.991000   21.995480  1
RES_V  bus-74            0.958000   21.668633  1
RES_V  bus-75            0.967332   22.930281  1
RES_V  bus-77            1.006000   26.750707  1
RES_V  bus-76            0.943000   21.798858  1
RES_V  bus-78            1.003424   26.446683  1
RES_V  bus-79            1.009223   26.745507  1
RES_V  bus-80            1.040000   28.990140  1
RES_V  bus-81            0.996807   28.144960  1
RES_V  bus-82            0.988545   27.271808  1
RES_V  bus-83            0.984377   28.464016  1
RES_V  bus-84            0.979704   31.000379  1
RES_V  bus-85            0.985000   32.555692  1
RES_V  bus-86            0.986691   31.186243  1
RES_V  bus-87            1.015000   31.445455  1
RES_V  bus-88            0.987453   35.690421  1
RES_V  bus-89            1.005000   39.748414  1
RES_V  bus-90            0.985000   33.338441  1
RES_V  bus-91            0.980000   33.350706  1
