**** Solved  case ****
RES_V  BUS-1             1.136000    0.000000  1
RES_V  BUS-2             1.083205  -11.086615  1
RES_V  BUS-5             1.080773  -11.222041  1
RES_V  BUS-6             1.082654  -11.439185  1
RES_V  BUS-15            1.079396  -11.324351  1
RES_V  BUS-3             1.121942  -15.455304  1
RES_V  BUS-4             1.083840  -14.201864  1
RES_V  BUS-13            1.085553  -14.166119  1
RES_V  BUS-7             1.092528  -14.873507  1
RES_V  BUS-8             1.101091  -13.604556  1
RES_V  BUS-12            1.094590  -15.077425  1
RES_V  BUS-9             1.099545  -13.628366  1
RES_V  BUS-23            1.100317  -13.670738  1
RES_V  BUS-10            1.102195  -13.763278  1
RES_V  BUS-16            1.073466  -17.162630  1
RES_V  BUS-11            1.102195  -13.763278  1
RES_V  BUS-17            1.102195  -13.763278  1
RES_V  BUS-18            1.113832  -16.057172  1
RES_V  BUS-25            1.092919  -13.933792  1
RES_V  BUS-14            1.058800  -14.244670  1
RES_V  BUS-43            1.070253  -11.616964  1
RES_V  BUS-19            1.088455  -15.848357  1
RES_V  BUS-20            1.094713  -14.027656  1
RES_V  BUS-28            1.076772  -11.479545  1
RES_V  BUS-22            1.085587  -15.899644  1
RES_V  BUS-21            1.095125  -13.751751  1
RES_V  BUS-24            1.132641  -16.943531  1
RES_V  BUS-29            1.099368  -13.696394  1
RES_V  BUS-26            1.074237  -20.260027  1
RES_V  BUS-27            1.125057  -15.586620  1
RES_V  BUS-39            1.072113  -11.593595  1
RES_V  BUS-30            1.134674  -12.761285  1 
RES_V  BUS-37            1.083198   -6.609151  1
RES_V  BUS-32            1.201478   -8.797012  1
RES_V  BUS-38            1.167976  -18.842663  1
RES_V  BUS-40            1.130488  -12.912631  1
RES_V  BUS-31            1.115999   -2.388327  1
RES_V  BUS-33            1.238857  -15.441542  1
RES_V  BUS-34            1.086624  -18.842663  1
RES_V  BUS-35            1.238670  -15.123277  1
RES_V  BUS-36            1.177402  -18.919734  1
RES_V  BUS-41            1.051922  -14.301447  1
RES_V  BUS-42            1.144879  -17.503787  1
RES_MAC  MBUS-31         BUS-31            116.00000   52.00000   1
RES_MAC  MBUS-32         BUS-32            290.00000  257.00000   1
RES_MAC  MBUS-33         BUS-33             28.50000   30.00000   1
RES_MAC  MBUS-35         BUS-35             58.00000   56.00000   1
RES_MAC  MBUS-1          BUS-1             724.27331  253.87244   1
