HEADER     22/ 3/ 0 3.2     

B 
9 1 0 0 1 1  0 .0050000                    0            0       1
 
8
 
 
AA 01
 
101BUS-   1                   .0000000 -3.10165 51.00000 27.00000 .0000000 .0000000 100.0000    0  0.95500   10.982
101BUS-   2                   .0000000 .0000000 20.00000 9.000000 .0000000 .0000000 100.0000    0  0.97139   11.522
101BUS-   3                   .0000000 .0000000 39.00000 10.00000 .0000000 .0000000 100.0000    0  0.96769   11.866
101BUS-   4                   -9.00000 -14.9907 30.00000 12.00000 .0000000 .0000000 100.0000    0  0.99800   15.583
101BUS-   5                   .0000000 .0000000 .0000000 .0000000 .0000000 -40.0000 100.0000    0  1.00198   16.028
101BUS-   6                   .0000000 15.93469 52.00000 22.00000 .0000000 .0000000 100.0000    0  0.99000   13.301
101BUS-   7                   .0000000 .0000000 19.00000 2.000000 .0000000 .0000000 100.0000    0  0.98933   12.857
101BUS-   8                   -28.0000 62.75794 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01500   21.049
101BUS-   9                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.04292   28.303
101BUS-  10                   450.0000 -51.0419 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05000   35.884
101BUS-  11                   .0000000 .0000000 70.00000 23.00000 .0000000 .0000000 100.0000    0  0.98509   13.016
101BUS-  12                   85.00000 91.29537 47.00000 10.00000 .0000000 .0000000 100.0000    0  0.99000   12.499
101BUS-  13                   .0000000 .0000000 34.00000 16.00000 .0000000 .0000000 100.0000    0  0.96830   11.641
101BUS-  14                   .0000000 .0000000 14.00000 1.000000 .0000000 .0000000 100.0000    0  0.98359   11.783
101BUS-  15                   .0000000 3.074919 90.00000 30.00000 .0000000 .0000000 100.0000    0  0.97000   11.489
101BUS-  16                   .0000000 .0000000 25.00000 10.00000 .0000000 .0000000 100.0000    0  0.98391   12.197
101BUS-  17                   .0000000 .0000000 11.00000 3.000000 .0000000 .0000000 100.0000    0  0.99513   14.005
101BUS-  18                   .0000000 25.54100 60.00000 34.00000 .0000000 .0000000 100.0000    0  0.97300   11.791
101BUS-  19                   .0000000 -8.00000 45.00000 25.00000 .0000000 .0000000 100.0000    0  0.96343   11.307
101BUS-  20                   .0000000 .0000000 18.00000 3.000000 .0000000 .0000000 100.0000    0  0.95806   12.187
101BUS-  21                   .0000000 .0000000 14.00000 8.000000 .0000000 .0000000 100.0000    0  0.95862   13.775
101BUS-  22                   .0000000 .0000000 10.00000 5.000000 .0000000 .0000000 100.0000    0  0.96965   16.329
101BUS-  23                   .0000000 .0000000 7.000000 3.000000 .0000000 .0000000 100.0000    0  0.99966   21.250
101BUS-  24                   -13.0000 -15.2768 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99200   21.118
101BUS-  25                   220.0000 49.79792 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05000   28.184
101BUS-  26                   314.0000 9.905906 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01500   29.965
101BUS-  27                   -9.00000 2.845990 62.00000 13.00000 .0000000 .0000000 100.0000    0  0.96800   15.612
101BUS-  28                   .0000000 .0000000 17.00000 7.000000 .0000000 .0000000 100.0000    0  0.96157   13.888
101BUS-  29                   .0000000 .0000000 24.00000 4.000000 .0000000 .0000000 100.0000    0  0.96322   12.895
101BUS-  30                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98552   19.040
101BUS-  31                   7.000000 31.97871 43.00000 27.00000 .0000000 .0000000 100.0000    0  0.96700   13.012
101BUS-  32                   .0000000 -14.0000 59.00000 23.00000 .0000000 .0000000 100.0000    0  0.96359   15.060
101BUS-  33                   .0000000 .0000000 23.00000 9.000000 .0000000 .0000000 100.0000    0  0.97156   10.864
101BUS-  34                   .0000000 -8.00000 59.00000 26.00000 .0000000 14.00000 100.0000    0  0.98586   11.506
101BUS-  35                   .0000000 .0000000 33.00000 9.000000 .0000000 .0000000 100.0000    0  0.98068   11.079
101BUS-  36                   .0000000 -1.22572 31.00000 17.00000 .0000000 .0000000 100.0000    0  0.98000   11.083
101BUS-  37                   .0000000 .0000000 .0000000 .0000000 .0000000 -25.0000 100.0000    0  0.99198   11.970
101BUS-  38                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.96198   17.107
101BUS-  39                   .0000000 .0000000 27.00000 11.00000 .0000000 .0000000 100.0000    0  0.97045    8.597
101BUS-  40                   -46.0000 26.89166 20.00000 23.00000 .0000000 .0000000 100.0000    0  0.97000    7.523
101BUS-  41                   .0000000 .0000000 37.00000 10.00000 .0000000 .0000000 100.0000    0  0.96683    7.077
101BUS-  42                   -59.0000 41.00484 37.00000 23.00000 .0000000 .0000000 100.0000    0  0.98500    8.673
101BUS-  43                   .0000000 .0000000 18.00000 7.000000 .0000000 .0000000 100.0000    0  0.97847   11.460
101BUS-  44                   .0000000 .0000000 16.00000 8.000000 .0000000 10.00000 100.0000    0  0.98500   13.946
101BUS-  45                   .0000000 .0000000 53.00000 22.00000 .0000000 10.00000 100.0000    0  0.98665   15.776
101BUS-  46                   19.00000 -5.22606 28.00000 10.00000 .0000000 10.00000 100.0000    0  1.00500   18.582
101BUS-  47                   .0000000 .0000000 34.00000 .0000000 .0000000 .0000000 100.0000    0  1.01705   20.805
101BUS-  48                   .0000000 .0000000 20.00000 11.00000 .0000000 15.00000 100.0000    0  1.02063   20.025
101BUS-  49                   204.0000 115.6735 87.00000 30.00000 .0000000 .0000000 100.0000    0  1.02500   21.028
101BUS-  50                   .0000000 .0000000 17.00000 4.000000 .0000000 .0000000 100.0000    0  1.00108   18.989
101BUS-  51                   .0000000 .0000000 17.00000 8.000000 .0000000 .0000000 100.0000    0  0.96687   16.370
101BUS-  52                   .0000000 .0000000 18.00000 5.000000 .0000000 .0000000 100.0000    0  0.95680   15.417
101BUS-  53                   .0000000 .0000000 23.00000 11.00000 .0000000 .0000000 100.0000    0  0.94597   14.441
101BUS-  54                   48.00000 3.909434 113.0000 32.00000 .0000000 .0000000 100.0000    0  0.95500   15.353
101BUS-  55                   .0000000 4.669425 63.00000 22.00000 .0000000 .0000000 100.0000    0  0.95200   15.063
101BUS-  56                   .0000000 -2.27400 84.00000 18.00000 .0000000 .0000000 100.0000    0  0.95400   15.250
101BUS-  57                   .0000000 .0000000 12.00000 3.000000 .0000000 .0000000 100.0000    0  0.97058   16.455
101BUS-  58                   .0000000 .0000000 12.00000 3.000000 .0000000 .0000000 100.0000    0  0.95903   15.598
101BUS-  59                   155.0000 76.83537 277.0000 113.0000 .0000000 .0000000 100.0000    0  0.98500   19.452
101BUS-  60                   .0000000 .0000000 78.00000 3.000000 .0000000 .0000000 100.0000    0  0.99316   23.234
101BUS-  61                   160.0000 -40.3851 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99500   24.125
101BUS-  62                   .0000000 1.264290 77.00000 14.00000 .0000000 .0000000 100.0000    0  0.99800   23.509
101BUS-  63                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.96874   22.831
101BUS-  64                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98374   24.597
101BUS-  65                   391.0000 80.81163 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00500   27.722
101BUS-  66                   392.0000 -1.95138 39.00000 18.00000 .0000000 .0000000 100.0000    0  1.05000   27.563
101BUS-  67                   .0000000 .0000000 28.00000 7.000000 .0000000 .0000000 100.0000    0  1.01968   24.923
101BUS-  68                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00325   27.601
101BUS-  69                   513.4767 -82.3833 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.03500   30.000
101BUS-  70                   .0000000 9.682281 66.00000 20.00000 .0000000 .0000000 100.0000    0  0.98400   22.620
101BUS-  71                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98684   22.209
101BUS-  72                   -12.0000 -11.1273 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98000   21.112
101BUS-  73                   -6.00000 9.659228 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99100   21.998
101BUS-  74                   .0000000 -5.61571 68.00000 27.00000 .0000000 12.00000 100.0000    0  0.95800   21.671
101BUS-  75                   .0000000 .0000000 47.00000 11.00000 .0000000 .0000000 100.0000    0  0.96733   22.933
101BUS-  76                   .0000000 5.276920 68.00000 36.00000 .0000000 .0000000 100.0000    0  0.94300   21.803
101BUS-  77                   .0000000 11.96009 61.00000 28.00000 .0000000 .0000000 100.0000    0  1.00600   26.757
101BUS-  78                   .0000000 .0000000 71.00000 26.00000 .0000000 .0000000 100.0000    0  1.00342   26.453
101BUS-  79                   .0000000 .0000000 39.00000 32.00000 .0000000 20.00000 100.0000    0  1.00922   26.752
101BUS-  80                   477.0000 105.0478 130.0000 26.00000 .0000000 .0000000 100.0000    0  1.04000   28.998
101BUS-  81                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99681   28.150
101BUS-  82                   .0000000 .0000000 54.00000 27.00000 .0000000 20.00000 100.0000    0  0.98874   27.277
101BUS-  83                   .0000000 .0000000 20.00000 10.00000 .0000000 10.00000 100.0000    0  0.98452   28.468
101BUS-  84                   .0000000 .0000000 11.00000 7.000000 .0000000 .0000000 100.0000    0  0.97975   31.001
101BUS-  85                   .0000000 -5.76157 24.00000 15.00000 .0000000 .0000000 100.0000    0  0.98500   32.555
101BUS-  86                   .0000000 .0000000 21.00000 10.00000 .0000000 .0000000 100.0000    0  0.98669   31.186
101BUS-  87                   4.000000 11.02158 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01500   31.445
101BUS-  88                   .0000000 .0000000 48.00000 10.00000 .0000000 .0000000 100.0000    0  0.98746   35.686
101BUS-  89                   607.0000 -11.7844 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00500   39.741
101BUS-  90                   -85.0000 59.29980 78.00000 42.00000 .0000000 .0000000 100.0000    0  0.98500   33.337
101BUS-  91                   -10.0000 -14.8411 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98000   33.356
101BUS-  92                   .0000000 -3.00000 65.00000 10.00000 .0000000 .0000000 100.0000    0  0.99228   33.855
101BUS-  93                   .0000000 .0000000 12.00000 7.000000 .0000000 .0000000 100.0000    0  0.98690   30.844
101BUS-  94                   .0000000 .0000000 30.00000 16.00000 .0000000 .0000000 100.0000    0  0.99057   28.690
101BUS-  95                   .0000000 .0000000 42.00000 31.00000 .0000000 .0000000 100.0000    0  0.98092   27.718
101BUS-  96                   .0000000 .0000000 38.00000 15.00000 .0000000 .0000000 100.0000    0  0.99267   27.551
101BUS-  97                   .0000000 .0000000 15.00000 9.000000 .0000000 .0000000 100.0000    0  1.01137   27.924
