**** Solved  case ****
RES_V  bus-7             0.998951  -30.275497  1
RES_V  bus-5             1.079433  -25.013764  1
RES_V  bus-8             1.012139  -30.265602  1
RES_V  bus-10            1.002267  -37.118792  1
RES_V  bus-9             0.977386  -35.493334  1
RES_V  bus-1             0.980000    0.000000  1
RES_V  bus-2             1.095922   -3.923752  1
RES_V  bus-3             0.964000   -6.959534  1
RES_V  bus-4             1.089977  -10.764668  1
RES_V  bus-6             0.972000  -21.225196  1
RES_MAC  GEN-1           bus-1            3557.10057  624.00615   1
RES_MAC  GEN-2           bus-3            1500.00000   18.03963   1
RES_MAC  GEN-3           bus-6            1094.00000    1.20358   1
TAPINI  LTC-1               0   1
TAPINI  LTC-2               0   1
TAPINI  LTC-3               0   1
